"subj_idx","gender","year","rt","correct_response","key_press","condition","acc","Identity","Label","ismatch"
52,1,24,832,"j","j","classify_self",1,"self",NA,NA
52,1,24,124,"f","f","classify_self",1,"friend",NA,NA
52,1,24,845,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,686,"f","j","classify_self",0,"self",NA,NA
52,1,24,675,"j","j","classify_self",1,"self",NA,NA
52,1,24,590,"j","j","classify_self",1,"self",NA,NA
52,1,24,603,"j","j","classify_self",1,"friend",NA,NA
52,1,24,856,"f","f","classify_self",1,"friend",NA,NA
52,1,24,415,"f","f","classify_self",1,"self",NA,NA
52,1,24,NA,"j","null","classify_self",0,"stranger",NA,NA
52,1,24,939,"f","f","classify_self",1,"self",NA,NA
52,1,24,555,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,846,"j","j","classify_self",1,"self",NA,NA
52,1,24,774,"f","f","classify_self",1,"friend",NA,NA
52,1,24,719,"j","j","classify_self",1,"self",NA,NA
52,1,24,694,"j","j","classify_self",1,"friend",NA,NA
52,1,24,262,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,804,"j","f","classify_self",0,"stranger",NA,NA
52,1,24,917,"f","f","classify_self",1,"self",NA,NA
52,1,24,500,"f","f","classify_self",1,"self",NA,NA
52,1,24,825,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,677,"j","j","classify_self",1,"self",NA,NA
52,1,24,777,"j","f","classify_self",0,"friend",NA,NA
52,1,24,857,"f","f","classify_self",1,"friend",NA,NA
52,1,24,277,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,960,"f","f","classify_self",1,"self",NA,NA
52,1,24,767,"j","f","classify_self",0,"self",NA,NA
52,1,24,540,"f","f","classify_self",1,"self",NA,NA
52,1,24,701,"j","j","classify_self",1,"friend",NA,NA
52,1,24,923,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,187,"j","j","classify_self",1,"self",NA,NA
52,1,24,143,"f","f","classify_self",1,"self",NA,NA
52,1,24,714,"j","j","classify_self",1,"self",NA,NA
52,1,24,77,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,825,"f","f","classify_self",1,"self",NA,NA
52,1,24,585,"f","j","classify_self",0,"friend",NA,NA
52,1,24,520,"f","f","classify_self",1,"friend",NA,NA
52,1,24,798,"j","j","classify_self",1,"self",NA,NA
52,1,24,1325,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,530,"f","j","classify_self",0,"self",NA,NA
52,1,24,875,"j","j","classify_self",1,"friend",NA,NA
52,1,24,686,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,830,"f","f","classify_self",1,"self",NA,NA
52,1,24,1268,"j","f","classify_self",0,"self",NA,NA
52,1,24,582,"f","f","classify_self",1,"friend",NA,NA
52,1,24,1070,"f","f","classify_self",1,"self",NA,NA
52,1,24,908,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,507,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,666,"j","j","classify_self",1,"friend",NA,NA
52,1,24,843,"f","f","classify_self",1,"self",NA,NA
52,1,24,168,"j","j","classify_self",1,"self",NA,NA
52,1,24,792,"j","j","classify_self",1,"self",NA,NA
52,1,24,653,"f","f","classify_self",1,"self",NA,NA
52,1,24,1113,"f","j","classify_self",0,"friend",NA,NA
52,1,24,825,"j","j","classify_self",1,"self",NA,NA
52,1,24,682,"j","j","classify_self",1,"self",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
52,1,24,891,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,553,"j","j","classify_self",1,"friend",NA,NA
52,1,24,657,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,542,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,74,"f","j","classify_self",0,"self",NA,NA
52,1,24,1205,"f","f","classify_self",1,"friend",NA,NA
52,1,24,904,"j","j","classify_self",1,"self",NA,NA
52,1,24,771,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,735,"f","j","classify_self",0,"self",NA,NA
52,1,24,550,"j","j","classify_self",1,"friend",NA,NA
52,1,24,796,"j","j","classify_self",1,"self",NA,NA
52,1,24,1001,"f","f","classify_self",1,"self",NA,NA
52,1,24,NA,"j","null","classify_self",0,"friend",NA,NA
52,1,24,639,"j","j","classify_self",1,"self",NA,NA
52,1,24,729,"f","f","classify_self",1,"self",NA,NA
52,1,24,696,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,745,"f","j","classify_self",0,"friend",NA,NA
52,1,24,166,"j","j","classify_self",1,"self",NA,NA
52,1,24,688,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,666,"f","j","classify_self",0,"self",NA,NA
52,1,24,436,"j","j","classify_self",1,"self",NA,NA
52,1,24,691,"f","f","classify_self",1,"self",NA,NA
52,1,24,652,"j","j","classify_self",1,"friend",NA,NA
52,1,24,510,"f","j","classify_self",0,"friend",NA,NA
52,1,24,1063,"j","j","classify_self",1,"self",NA,NA
52,1,24,839,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,676,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,845,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,917,"f","f","classify_self",1,"self",NA,NA
52,1,24,777,"f","j","classify_self",0,"friend",NA,NA
52,1,24,1038,"j","f","classify_self",0,"self",NA,NA
52,1,24,56,"f","f","classify_self",1,"self",NA,NA
52,1,24,729,"j","j","classify_self",1,"self",NA,NA
52,1,24,676,"j","j","classify_self",1,"friend",NA,NA
52,1,24,545,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,697,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,824,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,636,"f","f","classify_self",1,"self",NA,NA
52,1,24,586,"j","j","classify_self",1,"self",NA,NA
52,1,24,1014,"j","j","classify_self",1,"friend",NA,NA
52,1,24,845,"f","f","classify_self",1,"friend",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
52,1,24,687,"j","j","classify_self",1,"self",NA,NA
52,1,24,536,"j","j","classify_self",1,"self",NA,NA
52,1,24,560,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,787,"f","f","classify_self",1,"self",NA,NA
52,1,24,1014,"f","f","classify_self",1,"self",NA,NA
52,1,24,543,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,833,"f","f","classify_self",1,"friend",NA,NA
52,1,24,596,"j","j","classify_self",1,"friend",NA,NA
52,1,24,424,"j","j","classify_self",1,"self",NA,NA
52,1,24,608,"f","f","classify_self",1,"self",NA,NA
52,1,24,648,"f","f","classify_self",1,"friend",NA,NA
52,1,24,643,"j","j","classify_self",1,"friend",NA,NA
52,1,24,927,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,238,"j","j","classify_self",1,"self",NA,NA
52,1,24,788,"f","j","classify_self",0,"self",NA,NA
52,1,24,637,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,39,"j","j","classify_self",1,"self",NA,NA
52,1,24,692,"f","f","classify_self",1,"self",NA,NA
52,1,24,939,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,503,"j","j","classify_self",1,"self",NA,NA
52,1,24,729,"f","f","classify_self",1,"friend",NA,NA
52,1,24,1061,"j","j","classify_self",1,"self",NA,NA
52,1,24,792,"j","j","classify_self",1,"friend",NA,NA
52,1,24,825,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,271,"f","j","classify_self",0,"self",NA,NA
52,1,24,966,"f","f","classify_self",1,"self",NA,NA
52,1,24,674,"j","j","classify_self",1,"friend",NA,NA
52,1,24,1296,"f","f","classify_self",1,"friend",NA,NA
52,1,24,849,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,676,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,523,"f","f","classify_self",1,"self",NA,NA
52,1,24,795,"j","j","classify_self",1,"self",NA,NA
52,1,24,764,"j","f","classify_self",0,"self",NA,NA
52,1,24,NA,"j","null","classify_self",0,"self",NA,NA
52,1,24,NA,"j","null","classify_self",0,"self",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
52,1,24,681,"j","j","classify_self",1,"friend",NA,NA
52,1,24,1039,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,943,"f","f","classify_self",1,"friend",NA,NA
52,1,24,754,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,645,"f","j","classify_self",0,"self",NA,NA
52,1,24,854,"j","f","classify_self",0,"stranger",NA,NA
52,1,24,863,"j","j","classify_self",1,"self",NA,NA
52,1,24,537,"f","f","classify_self",1,"self",NA,NA
52,1,24,769,"f","f","classify_self",1,"friend",NA,NA
52,1,24,1023,"j","j","classify_self",1,"friend",NA,NA
52,1,24,788,"j","j","classify_self",1,"self",NA,NA
52,1,24,352,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,353,"f","j","classify_self",0,"self",NA,NA
52,1,24,1242,"j","j","classify_self",1,"friend",NA,NA
52,1,24,822,"f","f","classify_self",1,"self",NA,NA
52,1,24,708,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,916,"j","j","classify_self",1,"self",NA,NA
52,1,24,352,"f","f","classify_self",1,"self",NA,NA
52,1,24,700,"f","f","classify_self",1,"friend",NA,NA
52,1,24,693,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,255,"j","j","classify_self",1,"self",NA,NA
52,1,24,671,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,855,"j","f","classify_self",0,"self",NA,NA
52,1,24,477,"j","j","classify_self",1,"friend",NA,NA
52,1,24,849,"f","j","classify_self",0,"friend",NA,NA
52,1,24,1070,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,694,"j","j","classify_self",1,"self",NA,NA
52,1,24,770,"f","j","classify_self",0,"self",NA,NA
52,1,24,506,"f","f","classify_self",1,"self",NA,NA
52,1,24,333,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,699,"j","j","classify_self",1,"self",NA,NA
52,1,24,230,"j","j","classify_self",1,"self",NA,NA
52,1,24,918,"f","j","classify_self",0,"self",NA,NA
52,1,24,700,"j","j","classify_self",1,"friend",NA,NA
52,1,24,359,"f","f","classify_self",1,"friend",NA,NA
52,1,24,770,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,822,"f","f","classify_self",1,"self",NA,NA
52,1,24,207,"j","j","classify_self",1,"friend",NA,NA
52,1,24,855,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,898,"j","f","classify_self",0,"self",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
52,1,24,737,"f","f","classify_self",1,"friend",NA,NA
52,1,24,708,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,842,"f","f","classify_self",1,"self",NA,NA
52,1,24,592,"j","j","classify_self",1,"self",NA,NA
52,1,24,554,"f","f","classify_self",1,"self",NA,NA
52,1,24,768,"f","f","classify_self",1,"friend",NA,NA
52,1,24,814,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,777,"f","f","classify_self",1,"self",NA,NA
52,1,24,877,"j","j","classify_self",1,"self",NA,NA
52,1,24,349,"j","j","classify_self",1,"self",NA,NA
52,1,24,677,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,721,"j","j","classify_self",1,"friend",NA,NA
52,1,24,290,"j","j","classify_self",1,"self",NA,NA
52,1,24,623,"f","f","classify_self",1,"self",NA,NA
52,1,24,718,"j","f","classify_self",0,"friend",NA,NA
52,1,24,198,"f","f","classify_self",1,"self",NA,NA
52,1,24,791,"f","f","classify_self",1,"friend",NA,NA
52,1,24,678,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,786,"j","j","classify_self",1,"self",NA,NA
52,1,24,524,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,812,"j","j","classify_self",1,"self",NA,NA
52,1,24,NA,"j","null","classify_self",0,"self",NA,NA
52,1,24,728,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,754,"j","j","classify_self",1,"friend",NA,NA
52,1,24,680,"f","j","classify_self",0,"self",NA,NA
52,1,24,791,"f","f","classify_self",1,"friend",NA,NA
52,1,24,650,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,895,"f","f","classify_self",1,"self",NA,NA
52,1,24,757,"f","f","classify_self",1,"self",NA,NA
52,1,24,593,"j","f","classify_self",0,"self",NA,NA
52,1,24,757,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,923,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,711,"f","j","classify_self",0,"friend",NA,NA
52,1,24,842,"j","j","classify_self",1,"self",NA,NA
52,1,24,303,"f","f","classify_self",1,"self",NA,NA
52,1,24,1428,"j","j","classify_self",1,"friend",NA,NA
52,1,24,NA,"j","null","classify_self",0,"friend",NA,NA
52,1,24,692,"f","f","classify_self",1,"self",NA,NA
52,1,24,690,"j","f","classify_self",0,"self",NA,NA
52,1,24,829,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,684,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,687,"f","f","classify_self",1,"friend",NA,NA
52,1,24,343,"j","j","classify_self",1,"self",NA,NA
52,1,24,832,"f","j","classify_self",0,"self",NA,NA
52,1,24,879,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,513,"f","f","classify_self",1,"self",NA,NA
52,1,24,576,"j","j","classify_self",1,"self",NA,NA
52,1,24,718,"f","j","classify_self",0,"friend",NA,NA
52,1,24,88,"j","j","classify_self",1,"self",NA,NA
52,1,24,878,"f","f","classify_self",1,"self",NA,NA
52,1,24,785,"j","j","classify_self",1,"friend",NA,NA
52,1,24,610,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,651,"j","j","classify_self",1,"friend",NA,NA
52,1,24,693,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,1361,"j","j","classify_self",1,"self",NA,NA
52,1,24,1212,"f","j","classify_self",0,"self",NA,NA
52,1,24,745,"j","j","classify_self",1,"self",NA,NA
52,1,24,914,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,835,"f","f","classify_self",1,"self",NA,NA
52,1,24,970,"f","f","classify_self",1,"friend",NA,NA
52,1,24,411,"f","f","classify_self",1,"self",NA,NA
52,1,24,1066,"j","j","classify_self",1,"self",NA,NA
52,1,24,1029,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,655,"j","j","classify_self",1,"self",NA,NA
52,1,24,769,"f","j","classify_self",0,"friend",NA,NA
52,1,24,849,"j","j","classify_self",1,"friend",NA,NA
52,1,24,170,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,564,"f","f","classify_self",1,"self",NA,NA
52,1,24,703,"j","j","classify_self",1,"self",NA,NA
52,1,24,603,"f","f","classify_self",1,"self",NA,NA
52,1,24,631,"j","j","classify_self",1,"friend",NA,NA
52,1,24,797,"j","j","classify_self",1,"stranger",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
52,1,24,767,"f","j","classify_self",0,"friend",NA,NA
52,1,24,440,"f","f","classify_self",1,"stranger",NA,NA
52,1,24,740,"j","j","classify_self",1,"self",NA,NA
52,1,24,315,"j","j","classify_self",1,"self",NA,NA
52,1,24,920,"f","j","classify_self",0,"stranger",NA,NA
52,1,24,793,"j","f","classify_self",0,"stranger",NA,NA
52,1,24,697,"j","j","classify_self",1,"self",NA,NA
52,1,24,870,"j","f","classify_self",0,"friend",NA,NA
52,1,24,330,"f","f","classify_self",1,"friend",NA,NA
52,1,24,946,"f","j","classify_self",0,"self",NA,NA
52,1,24,NA,"f","null","classify_self",0,"self",NA,NA
53,0,21,1110,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,602,"j","j","matching_task",1,"self","self",1
53,0,21,1123,"f","f","matching_task",1,"friend","self",0
53,0,21,1111,"f","f","matching_task",1,"friend","stranger",0
53,0,21,1341,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,479,"j","j","matching_task",1,"self","self",1
53,0,21,943,"f","f","matching_task",1,"stranger","friend",0
53,0,21,599,"f","j","matching_task",0,"self","friend",0
53,0,21,881,"j","f","matching_task",0,"friend","friend",1
53,0,21,1069,"j","j","matching_task",1,"friend","friend",1
53,0,21,846,"f","f","matching_task",1,"stranger","self",0
53,0,21,718,"f","f","matching_task",1,"self","stranger",0
53,0,21,773,"j","j","matching_task",1,"self","self",1
53,0,21,1006,"j","j","matching_task",1,"friend","friend",1
53,0,21,1122,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,951,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,1081,"j","j","matching_task",1,"friend","friend",1
53,0,21,470,"j","j","matching_task",1,"self","self",1
53,0,21,1111,"f","f","matching_task",1,"stranger","friend",0
53,0,21,894,"f","f","matching_task",1,"self","friend",0
53,0,21,1331,"f","j","matching_task",0,"friend","stranger",0
53,0,21,1025,"f","f","matching_task",1,"self","stranger",0
53,0,21,1135,"f","f","matching_task",1,"stranger","self",0
53,0,21,984,"f","f","matching_task",1,"friend","self",0
53,0,21,962,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,676,"f","j","matching_task",0,"self","friend",0
53,0,21,1250,"f","f","matching_task",1,"stranger","self",0
53,0,21,1020,"f","f","matching_task",1,"friend","stranger",0
53,0,21,596,"j","j","matching_task",1,"self","self",1
53,0,21,950,"f","f","matching_task",1,"friend","self",0
53,0,21,786,"f","f","matching_task",1,"self","stranger",0
53,0,21,1004,"f","f","matching_task",1,"stranger","friend",0
53,0,21,1055,"j","j","matching_task",1,"friend","friend",1
53,0,21,618,"j","j","matching_task",1,"self","self",1
53,0,21,786,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,939,"j","j","matching_task",1,"friend","friend",1
53,0,21,574,"j","j","matching_task",1,"self","self",1
53,0,21,1499,"f","f","matching_task",1,"stranger","self",0
53,0,21,1038,"f","f","matching_task",1,"self","stranger",0
53,0,21,1040,"f","f","matching_task",1,"stranger","friend",0
53,0,21,723,"j","j","matching_task",1,"friend","friend",1
53,0,21,1151,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,762,"f","f","matching_task",1,"self","friend",0
53,0,21,883,"f","f","matching_task",1,"friend","self",0
53,0,21,1102,"j","j","matching_task",1,"friend","friend",1
53,0,21,1064,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,1114,"f","f","matching_task",1,"friend","stranger",0
53,0,21,656,"j","j","matching_task",1,"self","self",1
53,0,21,707,"f","f","matching_task",1,"self","stranger",0
53,0,21,1008,"f","j","matching_task",0,"friend","self",0
53,0,21,894,"j","j","matching_task",1,"friend","friend",1
53,0,21,660,"j","j","matching_task",1,"self","self",1
53,0,21,963,"f","f","matching_task",1,"self","friend",0
53,0,21,1027,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,1141,"f","f","matching_task",1,"friend","stranger",0
53,0,21,800,"f","f","matching_task",1,"stranger","self",0
53,0,21,813,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,575,"j","j","matching_task",1,"self","self",1
53,0,21,654,"f","f","matching_task",1,"stranger","friend",0
53,0,21,1018,"j","j","matching_task",1,"friend","friend",1
53,0,21,1023,"f","f","matching_task",1,"friend","self",0
53,0,21,1335,"f","f","matching_task",1,"friend","stranger",0
53,0,21,588,"j","j","matching_task",1,"self","self",1
53,0,21,659,"j","j","matching_task",1,"self","self",1
53,0,21,813,"j","j","matching_task",1,"friend","friend",1
53,0,21,882,"f","f","matching_task",1,"self","friend",0
53,0,21,907,"j","j","matching_task",1,"friend","friend",1
53,0,21,1125,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,1033,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,936,"f","f","matching_task",1,"stranger","friend",0
53,0,21,795,"f","f","matching_task",1,"self","stranger",0
53,0,21,1336,"f","j","matching_task",0,"stranger","self",0
53,0,21,1102,"j","j","matching_task",1,"friend","friend",1
53,0,21,1001,"f","f","matching_task",1,"friend","self",0
53,0,21,811,"f","f","matching_task",1,"stranger","self",0
53,0,21,837,"f","f","matching_task",1,"self","friend",0
53,0,21,1024,"j","j","matching_task",1,"friend","friend",1
53,0,21,904,"f","j","matching_task",0,"friend","stranger",0
53,0,21,546,"j","j","matching_task",1,"self","self",1
53,0,21,870,"f","f","matching_task",1,"self","stranger",0
53,0,21,672,"f","f","matching_task",1,"stranger","friend",0
53,0,21,929,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,787,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,597,"j","j","matching_task",1,"self","self",1
53,0,21,469,"j","j","matching_task",1,"self","self",1
53,0,21,809,"f","f","matching_task",1,"self","stranger",0
53,0,21,989,"f","f","matching_task",1,"friend","self",0
53,0,21,686,"j","j","matching_task",1,"self","self",1
53,0,21,737,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,892,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,745,"f","f","matching_task",1,"self","friend",0
53,0,21,1082,"j","j","matching_task",1,"friend","friend",1
53,0,21,1208,"j","j","matching_task",1,"friend","friend",1
53,0,21,615,"f","j","matching_task",0,"friend","stranger",0
53,0,21,798,"f","f","matching_task",1,"stranger","self",0
53,0,21,NA,"f","null","matching_task",0,"stranger","friend",0
53,0,21,1052,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,840,"f","f","matching_task",1,"stranger","friend",0
53,0,21,798,"f","f","matching_task",1,"self","stranger",0
53,0,21,557,"j","j","matching_task",1,"self","self",1
53,0,21,1103,"j","j","matching_task",1,"friend","friend",1
53,0,21,917,"f","f","matching_task",1,"self","friend",0
53,0,21,833,"f","f","matching_task",1,"friend","self",0
53,0,21,1040,"f","j","matching_task",0,"stranger","self",0
53,0,21,939,"f","j","matching_task",0,"friend","stranger",0
53,0,21,783,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,589,"j","j","matching_task",1,"self","self",1
53,0,21,791,"j","j","matching_task",1,"friend","friend",1
53,0,21,824,"f","f","matching_task",1,"stranger","self",0
53,0,21,1247,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,620,"f","f","matching_task",1,"friend","stranger",0
53,0,21,768,"j","j","matching_task",1,"friend","friend",1
53,0,21,914,"f","f","matching_task",1,"stranger","friend",0
53,0,21,595,"f","j","matching_task",0,"self","friend",0
53,0,21,590,"j","j","matching_task",1,"self","self",1
53,0,21,1396,"f","f","matching_task",1,"friend","self",0
53,0,21,864,"j","j","matching_task",1,"friend","friend",1
53,0,21,NA,"j","null","matching_task",0,"self","self",1
53,0,21,771,"f","f","matching_task",1,"self","stranger",0
53,0,21,923,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,865,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,896,"f","f","matching_task",1,"stranger","self",0
53,0,21,601,"j","j","matching_task",1,"self","self",1
53,0,21,916,"f","f","matching_task",1,"self","stranger",0
53,0,21,712,"f","j","matching_task",0,"friend","self",0
53,0,21,551,"j","j","matching_task",1,"self","self",1
53,0,21,834,"j","j","matching_task",1,"friend","friend",1
53,0,21,808,"f","f","matching_task",1,"friend","stranger",0
53,0,21,711,"j","j","matching_task",1,"friend","friend",1
53,0,21,570,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,790,"f","f","matching_task",1,"self","friend",0
53,0,21,738,"f","f","matching_task",1,"stranger","friend",0
53,0,21,762,"f","f","matching_task",1,"stranger","self",0
53,0,21,912,"f","f","matching_task",1,"friend","stranger",0
53,0,21,700,"f","f","matching_task",1,"stranger","friend",0
53,0,21,649,"j","j","matching_task",1,"friend","friend",1
53,0,21,1112,"j","j","matching_task",1,"friend","friend",1
53,0,21,794,"f","f","matching_task",1,"self","stranger",0
53,0,21,692,"f","f","matching_task",1,"self","friend",0
53,0,21,1015,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,869,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,676,"f","f","matching_task",1,"friend","self",0
53,0,21,560,"j","j","matching_task",1,"self","self",1
53,0,21,581,"j","j","matching_task",1,"self","self",1
53,0,21,803,"j","j","matching_task",1,"friend","friend",1
53,0,21,722,"f","f","matching_task",1,"friend","stranger",0
53,0,21,541,"j","j","matching_task",1,"self","self",1
53,0,21,909,"f","f","matching_task",1,"stranger","friend",0
53,0,21,566,"j","j","matching_task",1,"self","self",1
53,0,21,536,"j","f","matching_task",0,"friend","friend",1
53,0,21,664,"f","j","matching_task",0,"self","stranger",0
53,0,21,680,"f","f","matching_task",1,"self","friend",0
53,0,21,863,"f","f","matching_task",1,"friend","self",0
53,0,21,722,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,978,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,857,"f","f","matching_task",1,"stranger","self",0
53,0,21,759,"j","j","matching_task",1,"friend","friend",1
53,0,21,535,"j","j","matching_task",1,"friend","friend",1
53,0,21,363,"j","j","matching_task",1,"self","self",1
53,0,21,945,"f","f","matching_task",1,"friend","self",0
53,0,21,857,"f","f","matching_task",1,"stranger","friend",0
53,0,21,641,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,673,"f","f","matching_task",1,"stranger","self",0
53,0,21,996,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,610,"j","j","matching_task",1,"self","self",1
53,0,21,883,"f","j","matching_task",0,"friend","stranger",0
53,0,21,757,"f","f","matching_task",1,"self","friend",0
53,0,21,709,"f","f","matching_task",1,"self","stranger",0
53,0,21,870,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,608,"j","j","matching_task",1,"self","self",1
53,0,21,851,"f","f","matching_task",1,"friend","stranger",0
53,0,21,542,"j","j","matching_task",1,"self","self",1
53,0,21,1201,"f","f","matching_task",1,"self","stranger",0
53,0,21,1104,"j","f","matching_task",0,"stranger","stranger",1
53,0,21,691,"j","j","matching_task",1,"friend","friend",1
53,0,21,794,"j","j","matching_task",1,"friend","friend",1
53,0,21,672,"f","f","matching_task",1,"stranger","friend",0
53,0,21,820,"f","j","matching_task",0,"self","friend",0
53,0,21,792,"f","f","matching_task",1,"stranger","self",0
53,0,21,938,"f","f","matching_task",1,"friend","self",0
53,0,21,1175,"f","f","matching_task",1,"friend","stranger",0
53,0,21,607,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,920,"f","f","matching_task",1,"self","stranger",0
53,0,21,579,"j","j","matching_task",1,"self","self",1
53,0,21,676,"j","j","matching_task",1,"self","self",1
53,0,21,717,"j","j","matching_task",1,"friend","friend",1
53,0,21,1240,"f","f","matching_task",1,"stranger","self",0
53,0,21,862,"f","f","matching_task",1,"friend","self",0
53,0,21,730,"j","j","matching_task",1,"friend","friend",1
53,0,21,740,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,1063,"f","f","matching_task",1,"stranger","friend",0
53,0,21,806,"f","f","matching_task",1,"self","friend",0
53,0,21,695,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,672,"f","f","matching_task",1,"stranger","friend",0
53,0,21,802,"f","f","matching_task",1,"stranger","self",0
53,0,21,614,"j","j","matching_task",1,"self","self",1
53,0,21,1052,"j","j","matching_task",1,"self","self",1
53,0,21,597,"f","f","matching_task",1,"self","friend",0
53,0,21,922,"f","f","matching_task",1,"friend","self",0
53,0,21,610,"j","j","matching_task",1,"friend","friend",1
53,0,21,808,"j","j","matching_task",1,"friend","friend",1
53,0,21,698,"j","j","matching_task",1,"stranger","stranger",1
53,0,21,820,"f","f","matching_task",1,"friend","stranger",0
53,0,21,966,"f","f","matching_task",1,"self","stranger",0
53,0,21,894,"f","f","matching_task",1,"friend","stranger",0
53,0,21,906,"f","f","matching_task",1,"stranger","self",0
53,0,21,844,"f","f","matching_task",1,"friend","self",0
53,0,21,574,"j","j","matching_task",1,"self","self",1
53,0,21,1146,"j","f","matching_task",0,"self","self",1
53,0,21,711,"f","f","matching_task",1,"stranger","friend",0
53,0,21,NA,"j","null","matching_task",0,"stranger","stranger",1
